ENSMUSG00000028750	4	7	2	4	1	0	4	8	7	2	0	0
ENSMUSG00000028751	0	0	4	2	0	10	1	2	2	2	3	14
ENSMUSG00000028753	2	0	2	0	4	0	3	5	2	5	2	1
ENSMUSG00000028755	3157	1386	1321	1368	1380	940	1700	2748	1887	1631	2243	961
ENSMUSG00000028756	3697	1606	1212	1297	1769	496	1223	1993	1391	1449	2106	463
ENSMUSG00000028757	1730	4365	4524	3733	3485	937	4190	3607	3405	1749	3140	829
ENSMUSG00000028758	5	4	3	7	9	7	8	9	7	7	7	8
ENSMUSG00000028759	2735	5359	5225	4604	6100	3453	6079	6932	6603	4674	5816	3170
ENSMUSG00000028760	2062	3533	3476	2933	2773	1725	4597	3514	3777	2449	2886	1722
ENSMUSG00000028763	1457	1075	1410	905	1373	270	1258	954	1227	526	725	322
ENSMUSG00000028766	0	0	13	16	2	12	41	16	5	6	3	12
ENSMUSG00000028771	785	1661	1304	1307	1185	5719	1911	1411	1515	917	1218	5717
ENSMUSG00000028772	566	1723	1405	1237	1261	479	1500	1414	1278	802	1044	405
ENSMUSG00000028773	4	0	0	0	0	0	2	4	0	1	0	0
ENSMUSG00000028776	140	275	352	387	201	4824	471	334	223	186	304	3977
ENSMUSG00000028777	0	14	0	13	0	0	10	9	3	3	8	0
ENSMUSG00000028778	0	0	0	0	0	0	1	0	0	0	0	3
ENSMUSG00000028779	365	501	574	480	498	315	470	483	434	212	412	239
ENSMUSG00000028780	271	897	940	926	728	7045	1051	705	799	398	509	5341
ENSMUSG00000028782	3	3	0	1	2	0	0	0	0	1	0	0
ENSMUSG00000028784	0	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028785	8	63	56	40	30	34	92	36	32	63	54	22
ENSMUSG00000028786	1845	4013	3218	3679	2996	2398	3889	3296	2920	2099	3257	2274
ENSMUSG00000028788	5023	16749	13697	14974	12248	19039	17195	16455	12800	7811	10367	17822
ENSMUSG00000028789	140	37	64	43	57	6	47	63	57	71	88	18
ENSMUSG00000028790	1457	4125	3636	2442	3512	2125	3520	2650	3745	2111	2719	2225
ENSMUSG00000028792	7660	15319	10787	10253	10077	1782	11523	11241	10041	7841	10924	1609
ENSMUSG00000028793	1683	1353	1312	1237	1104	4861	1401	1790	1459	1268	1763	5185
ENSMUSG00000028794	20	10	7	9	4	17	9	8	4	7	3	30
ENSMUSG00000028795	111	401	185	217	243	60	277	240	255	192	291	39
ENSMUSG00000028796	368	391	430	321	418	520	418	356	358	172	314	471
ENSMUSG00000028797	913	2186	1495	1630	1717	1435	1883	1779	1635	1080	1565	1020
ENSMUSG00000028798	1602	3355	2674	1986	2390	832	2728	2416	2449	1152	2226	747
ENSMUSG00000028799	67	69	91	27	84	6	98	84	120	85	100	2
ENSMUSG00000028800	626	1300	1280	921	978	491	1155	996	1009	753	919	521
ENSMUSG00000028801	0	3	0	4	2	0	7	11	12	7	3	1
ENSMUSG00000028803	865	1136	1004	875	1105	766	1084	1136	1151	881	1187	860
ENSMUSG00000028804	2	0	0	0	2	1	2	0	0	0	0	0
ENSMUSG00000028807	64	293	274	167	281	26	252	252	321	144	231	22
ENSMUSG00000028809	3635	4051	4496	3436	4483	3247	7635	6294	5963	4280	4326	3680
ENSMUSG00000028811	1059	3864	2735	3045	2245	965	3184	2270	2208	1161	1652	916
ENSMUSG00000028813	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028820	7323	11947	9573	8091	10401	6655	12059	11666	14681	7660	8602	7634
ENSMUSG00000028821	2701	3925	2706	2773	2826	3641	4068	4570	3596	2838	4046	3374
ENSMUSG00000028822	776	1475	1412	1089	1281	1358	1004	1078	869	617	1101	1134
ENSMUSG00000028825	1	5	5	3	0	0	0	0	4	4	0	1
ENSMUSG00000028826	1833	3199	2606	2296	2385	967	2722	2636	2411	1916	2479	935
ENSMUSG00000028830	14194	7930	7739	7946	6912	4411	9829	10626	8003	6842	9814	4240
ENSMUSG00000028832	122	1316	930	371	1245	118	583	422	1157	332	503	143
ENSMUSG00000028833	293	442	426	304	390	406	309	345	371	166	292	348
ENSMUSG00000028834	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000028836	326	208	171	232	198	6	265	160	142	90	79	10
ENSMUSG00000028837	571	1849	1660	1298	1194	558	1678	1337	1168	467	1068	571
ENSMUSG00000028838	47	162	133	131	65	4	123	54	81	48	73	8
ENSMUSG00000028840	110	238	169	86	130	115	157	88	145	63	100	84
ENSMUSG00000028841	746	436	500	388	325	1502	529	516	452	376	537	1593
ENSMUSG00000028842	621	808	864	612	692	466	858	742	865	495	664	471
ENSMUSG00000028843	172	194	227	287	242	1210	242	181	153	137	195	1016
ENSMUSG00000028845	0	2	9	2	2	0	6	3	0	6	3	0
ENSMUSG00000028847	617	1371	987	1044	999	794	1192	1087	880	548	979	666
ENSMUSG00000028848	182	436	398	298	328	202	219	182	231	93	189	177
ENSMUSG00000028849	532	444	482	406	344	3807	536	463	299	278	418	4429
ENSMUSG00000028850	344	365	308	226	309	323	258	318	293	219	314	349
ENSMUSG00000028851	619	3255	1892	1999	2097	793	2665	1913	2141	1051	1339	649
ENSMUSG00000028854	842	660	710	628	631	613	961	1004	716	556	777	675
ENSMUSG00000028857	118	181	205	181	210	165	154	163	151	73	143	118
ENSMUSG00000028859	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028860	155	90	127	110	144	58	104	134	136	106	133	21
ENSMUSG00000028861	436	1001	680	770	780	244	1453	1264	1242	789	885	232
ENSMUSG00000028862	49	167	161	99	165	693	122	110	138	101	155	826
ENSMUSG00000028863	223	403	274	240	352	73	298	340	353	192	323	63
ENSMUSG00000028864	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028865	8	10	14	5	8	15	10	9	12	5	13	30
ENSMUSG00000028868	2324	2337	2681	2460	2354	4027	3775	3918	2576	2079	2704	4991
ENSMUSG00000028869	1590	3737	2997	2317	2630	1441	2938	2762	3155	1993	2418	1463
ENSMUSG00000028871	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028873	62	1671	1401	906	1421	48	1221	751	1311	466	553	63
ENSMUSG00000028874	0	0	15	5	13	0	18	6	33	6	11	1
ENSMUSG00000028876	1	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000028878	809	1321	1189	1163	1206	1282	1279	1244	1106	775	1074	1094
ENSMUSG00000028879	3254	6104	5208	6229	4996	5726	6580	6468	4800	4014	6002	5026
ENSMUSG00000028882	232	1370	938	715	851	272	1011	722	1025	447	620	262
ENSMUSG00000028883	0	4	1	0	1	1	0	0	1	1	3	0
ENSMUSG00000028884	34	315	259	132	278	29	146	103	231	64	97	33
ENSMUSG00000028885	537	1139	1012	612	669	326	812	648	751	473	752	232
ENSMUSG00000028886	715	1493	1210	1147	1244	719	1383	1224	1334	697	994	652
ENSMUSG00000028889	218	544	593	394	416	275	407	378	394	243	371	243
ENSMUSG00000028890	1005	1536	1100	1293	1111	856	1516	1328	1075	837	1233	870
ENSMUSG00000028893	340	1042	720	757	558	443	1040	517	701	274	447	473
ENSMUSG00000028894	2108	2228	1954	1961	1816	365	2472	2735	1959	1575	2160	403
ENSMUSG00000028896	309	1458	1006	667	985	663	685	595	736	321	556	545
ENSMUSG00000028898	224	721	569	426	454	162	508	474	623	231	389	191
ENSMUSG00000028899	454	1358	968	997	881	855	1199	1097	1067	685	995	863
ENSMUSG00000028901	596	987	904	729	863	1028	1054	942	992	573	753	808
ENSMUSG00000028902	777	4146	2694	2099	2874	787	3086	2392	3105	1468	1898	701
ENSMUSG00000028906	3860	5083	4774	4290	4549	2485	6296	5525	5038	3654	4514	2709
ENSMUSG00000028907	589	1731	1216	1205	1093	507	1694	1338	1255	794	1036	472
ENSMUSG00000028909	5	9	17	8	15	62	27	18	8	14	14	66
ENSMUSG00000028910	378	1361	788	771	775	85	847	629	654	300	455	87
ENSMUSG00000028911	1316	2088	1885	1604	2040	772	2519	1733	1944	1271	1373	950
ENSMUSG00000028914	615	692	798	817	672	685	786	820	666	440	681	676
ENSMUSG00000028917	279	339	363	281	257	353	360	346	325	216	268	336
ENSMUSG00000028919	332	229	242	197	222	51	224	221	191	107	180	49
ENSMUSG00000028920	696	939	809	740	878	441	951	907	915	549	827	473
ENSMUSG00000028923	981	1430	1228	1411	1105	1514	1541	1481	997	816	1176	1354
ENSMUSG00000028926	33	23	34	45	17	155	77	40	15	41	47	230
ENSMUSG00000028927	7	11	13	29	17	22	48	35	30	20	22	17
ENSMUSG00000028931	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028932	1336	5561	3622	3572	2998	1515	4399	2656	2559	1499	2079	1665
ENSMUSG00000028933	13	115	102	52	110	510	70	49	93	42	31	556
ENSMUSG00000028936	5446	12381	7789	7638	10060	4751	8014	9643	9148	4897	7164	3168
ENSMUSG00000028937	448	1225	978	1006	893	1020	1457	1063	1023	645	819	998
ENSMUSG00000028938	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000028940	143	85	98	113	51	8	117	182	96	103	104	2
ENSMUSG00000028943	1552	775	992	1044	713	445	1350	1216	861	1248	1219	338
ENSMUSG00000028944	3243	3396	3490	3416	3524	385	4761	5062	4265	3355	4275	451
ENSMUSG00000028945	1638	1890	1907	1542	1603	1598	1823	1904	1912	1106	1556	1876
ENSMUSG00000028946	4	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000028948	520	2096	1410	1070	1412	300	1019	773	1168	482	724	218
ENSMUSG00000028949	1	3	2	1	2	0	4	3	10	0	3	1
ENSMUSG00000028950	0	0	0	0	2	0	0	4	0	0	0	1
ENSMUSG00000028952	200	167	157	114	126	67	138	137	148	76	151	41
ENSMUSG00000028953	1383	5550	3551	3013	2937	547	3772	2768	3573	1561	2076	469
ENSMUSG00000028954	1558	2145	1900	1803	1891	1463	2047	2398	2046	1505	2086	1470
ENSMUSG00000028955	1426	2478	2746	2215	2075	2699	2706	2385	1886	1186	1973	3004
ENSMUSG00000028957	842	523	705	603	1070	670	1034	1542	1609	1043	1209	697
ENSMUSG00000028958	167	324	287	272	274	212	277	293	218	167	224	194
ENSMUSG00000028959	597	707	724	628	696	298	659	651	692	375	601	234
ENSMUSG00000028960	3678	4225	4203	4214	3907	1079	5699	6030	4656	3646	4986	1160
ENSMUSG00000028961	7921	17346	11254	12660	8964	4027	13062	7731	5436	4678	7287	4558
ENSMUSG00000028962	3869	3357	3255	2914	3150	2291	3623	3408	3148	1979	3142	2161
ENSMUSG00000028963	3	5	0	5	0	1701	2	2	0	0	0	1074
ENSMUSG00000028964	1454	4962	3384	2719	3200	712	2613	2288	2789	1335	2115	568
ENSMUSG00000028965	4	2	4	2	5	22	7	5	10	7	6	3
ENSMUSG00000028967	7813	5996	7130	7126	4646	28988	7385	8886	5951	5125	7999	28967
ENSMUSG00000028969	545	525	510	429	471	271	461	505	433	267	436	237
ENSMUSG00000028970	24	21	34	2	15	19	11	17	8	11	9	2
ENSMUSG00000028971	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000028972	11	13	10	8	4	1	18	11	13	9	19	6
ENSMUSG00000028973	708	1058	978	782	816	267	716	696	746	337	626	185
ENSMUSG00000028974	544	1243	889	721	781	227	938	688	839	555	761	234
ENSMUSG00000028975	856	1220	927	921	769	781	1046	920	879	620	874	642
ENSMUSG00000028976	4186	2160	3021	4038	2815	217	4865	5664	2760	3019	4779	191
ENSMUSG00000028977	5868	2584	3319	3137	2748	2635	4848	5427	3685	3851	4808	3024
ENSMUSG00000028978	3	8	10	13	9	11	11	12	6	2	6	8
ENSMUSG00000028979	0	1	2	2	1	2	4	7	4	0	1	5
ENSMUSG00000028980	874	1016	1181	943	854	177	1148	1145	976	672	1143	221
ENSMUSG00000028982	284	472	361	266	224	200	303	195	242	126	200	200
ENSMUSG00000028986	328	612	622	483	450	373	683	575	546	366	509	381
ENSMUSG00000028988	632	933	1035	777	914	411	733	807	687	455	788	288
ENSMUSG00000028989	0	0	0	2	0	0	0	0	0	0	0	0
ENSMUSG00000028990	1921	1825	1272	1357	1388	439	1452	1650	1347	1106	1544	385
ENSMUSG00000028991	2199	2396	2649	2177	2155	1100	3018	2719	2744	1649	2391	1205
ENSMUSG00000028992	713	822	723	847	640	177	1438	1507	993	803	1144	197
ENSMUSG00000028995	493	1114	834	791	680	420	921	594	586	376	468	480
ENSMUSG00000028996	55	584	641	599	827	45	1019	1388	872	537	933	59
ENSMUSG00000028998	1586	2805	2950	2322	2609	932	1817	2017	1955	966	1652	675
ENSMUSG00000028999	811	1558	1314	1218	1225	420	1403	1241	1232	791	1093	318
ENSMUSG00000029001	150	74	84	54	67	15	73	63	89	66	88	9
ENSMUSG00000029003	54	68	66	99	88	28	80	83	80	30	46	36
ENSMUSG00000029004	3732	2156	3114	2406	3040	2845	3637	3903	3792	3041	3457	2848
ENSMUSG00000029005	0	7	5	7	5	0	19	8	7	14	3	1
ENSMUSG00000029007	305	795	693	552	663	205	824	708	781	512	555	216
ENSMUSG00000029009	635	626	579	425	380	339	535	533	532	348	442	385
ENSMUSG00000029012	146	639	461	319	507	66	421	342	551	153	342	56
ENSMUSG00000029014	800	6573	3693	3138	4026	869	4126	2879	4163	1968	2243	789
ENSMUSG00000029015	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000029016	405	135	297	288	287	231	266	373	246	144	223	273
ENSMUSG00000029017	1389	4865	3457	3320	3072	1373	4389	3887	3952	1961	3465	1339
ENSMUSG00000029019	0	0	0	0	0	51	0	5	0	0	1	35
ENSMUSG00000029020	3832	4110	3775	3452	3168	2036	3603	3372	3152	2431	3409	1849
ENSMUSG00000029022	143	274	261	147	392	63	209	169	443	185	262	51
ENSMUSG00000029026	0	0	5	2	1	2	2	1	0	3	2	1
ENSMUSG00000029027	437	610	537	391	464	140	504	548	535	289	501	148
ENSMUSG00000029028	941	2166	1660	1333	1555	719	1309	1143	1063	686	863	636
ENSMUSG00000029029	104	207	194	97	149	66	99	88	117	54	81	65
ENSMUSG00000029030	374	544	511	423	482	866	395	407	338	216	389	646
ENSMUSG00000029032	2874	2087	2158	2079	2042	2318	2939	2955	2248	2079	2894	2144
ENSMUSG00000029033	136	191	120	115	110	50	151	107	101	67	120	70
ENSMUSG00000029034	425	1220	1034	867	862	543	1046	665	890	457	694	458
ENSMUSG00000029036	1655	4294	2873	2342	2807	202	2380	2086	2850	1108	1580	174
ENSMUSG00000029038	1198	2557	2330	2036	1825	1749	2224	1977	1889	1036	1693	1492
ENSMUSG00000029044	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029047	135	272	188	202	204	51	273	229	226	134	183	53
ENSMUSG00000029048	2376	6410	5085	4996	4602	3329	6884	5727	5240	2955	5052	3057
ENSMUSG00000029049	49	71	57	32	65	23	61	57	86	42	48	23
ENSMUSG00000029050	2046	1117	1322	1094	1186	1226	1650	1827	1398	1184	1661	1398
ENSMUSG00000029053	953	755	689	579	638	379	646	736	704	509	818	300
ENSMUSG00000029054	2	20	10	5	9	11	2	5	6	9	9	4
ENSMUSG00000029055	234	519	649	541	836	98	707	688	954	454	631	84
ENSMUSG00000029056	411	514	437	355	463	213	483	452	538	260	406	181
ENSMUSG00000029059	936	1158	850	812	807	178	847	784	714	394	777	80
ENSMUSG00000029060	1127	1194	1080	889	800	696	1011	899	879	600	886	633
ENSMUSG00000029061	50	56	50	56	55	58	94	94	36	44	58	65
ENSMUSG00000029062	4760	6191	3623	4511	3896	4111	5928	5276	4079	3525	3956	3701
ENSMUSG00000029063	3112	5844	4504	4629	3943	5409	4126	3875	3413	1712	3001	4455
ENSMUSG00000029064	8100	12774	10811	11342	9212	9049	11893	9387	6636	6011	8448	9030
ENSMUSG00000029066	233	535	524	318	336	141	608	498	461	226	366	123
ENSMUSG00000029068	5604	4059	4335	3758	4561	5992	5757	6981	6630	4492	5952	6335
ENSMUSG00000029070	9	10	9	6	6	5	11	14	8	12	20	8
ENSMUSG00000029071	2977	1911	1720	1534	1795	1458	1658	2050	1622	1208	1985	1148
ENSMUSG00000029072	48	22	59	50	43	43	60	96	50	52	69	46
ENSMUSG00000029073	401	939	863	882	716	484	929	763	636	334	661	383
ENSMUSG00000029074	301	224	204	187	281	113	279	371	359	256	302	170
ENSMUSG00000029075	19	7	19	14	20	17	21	32	18	24	26	7
ENSMUSG00000029076	5221	6860	5745	5780	5263	3631	6748	6753	5841	4228	5989	3261
ENSMUSG00000029082	36	35	189	241	88	41	427	494	174	412	545	94
ENSMUSG00000029084	836	4200	3714	2950	4031	259	3318	3230	3919	1396	2551	267
ENSMUSG00000029086	2917	10306	10158	7804	10925	7811	8706	8743	10070	5204	7730	7054
ENSMUSG00000029088	2	0	0	0	2	3	1	0	0	0	0	0
ENSMUSG00000029089	153	182	310	222	252	99	263	284	276	177	236	97
ENSMUSG00000029090	1907	2843	2577	2349	2447	340	2617	2496	2591	1464	2218	322
ENSMUSG00000029092	10	17	23	10	4	95	20	19	8	11	8	117
ENSMUSG00000029093	179	273	372	164	364	215	336	363	377	197	331	163
ENSMUSG00000029094	55	143	190	138	241	173	155	175	208	112	95	150
ENSMUSG00000029095	391	38	41	49	92	29	73	163	73	108	149	42
ENSMUSG00000029096	1	0	0	0	0	22	0	0	0	1	0	19
ENSMUSG00000029097	169	352	274	214	273	116	255	181	322	127	193	103
ENSMUSG00000029098	665	956	966	837	841	238	1055	913	871	569	869	271
ENSMUSG00000029101	16	114	157	72	219	80	116	148	279	78	73	66
ENSMUSG00000029102	237	294	675	503	515	715	579	921	594	622	1001	644
ENSMUSG00000029103	539	1300	1052	941	1009	384	1434	1365	1215	839	1224	311
ENSMUSG00000029104	2269	2563	3114	2321	2351	1789	2707	2212	2508	1283	1967	1514
ENSMUSG00000029106	3293	4717	4514	4585	4848	5844	5635	6551	5663	3845	5028	6032
ENSMUSG00000029108	0	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000029110	1426	4066	3627	2788	3021	2519	3292	2831	3013	1445	2500	2617
ENSMUSG00000029111	216	678	606	463	578	165	600	574	632	287	453	157
ENSMUSG00000029112	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029119	1130	596	670	659	574	568	809	937	663	538	739	557
ENSMUSG00000029120	0	1	3	4	0	5	0	1	0	0	1	22
ENSMUSG00000029121	13	26	8	6	2	18	16	9	4	4	8	15
ENSMUSG00000029122	3	0	0	0	0	3	3	0	0	1	0	0
ENSMUSG00000029123	5	0	3	0	1	1	5	13	6	8	7	0
ENSMUSG00000029125	547	1330	1016	1023	811	539	1199	1074	942	602	889	465
ENSMUSG00000029126	1	0	0	0	0	0	1	1	0	0	2	0
ENSMUSG00000029127	122	159	162	162	177	175	174	203	201	114	181	164
ENSMUSG00000029128	342	1021	1058	776	810	776	1011	935	952	525	755	804
ENSMUSG00000029130	156	348	409	181	451	44	224	244	510	186	222	35
ENSMUSG00000029131	834	1226	1146	932	1044	2661	1173	1305	1173	969	1056	2489
ENSMUSG00000029134	32	57	61	41	40	74	51	88	52	46	113	83
ENSMUSG00000029135	6921	3226	3927	3695	3747	10323	3925	5661	4322	3301	4831	8626
ENSMUSG00000029136	240	453	282	303	268	57	309	264	230	143	220	99
ENSMUSG00000029138	2	10	0	1	1	1	0	7	6	0	0	1
ENSMUSG00000029141	703	1624	1164	1150	1067	688	1583	1347	1299	872	1013	600
ENSMUSG00000029145	395	1428	927	787	771	212	894	628	859	398	535	149
ENSMUSG00000029146	958	2026	1524	1477	1222	462	1179	1002	958	409	880	411
ENSMUSG00000029147	1718	7654	5349	4314	5084	1639	5030	3646	4890	2279	2696	1329
ENSMUSG00000029148	1550	3181	2390	2257	2048	2665	2637	2529	2412	1377	2262	2198
ENSMUSG00000029149	226	397	377	244	345	299	260	260	279	111	195	262
ENSMUSG00000029151	0	2	5	4	5	7	4	2	2	2	2	6
ENSMUSG00000029152	1799	5090	4700	3806	4014	1751	4664	4253	3812	2396	3520	1757
ENSMUSG00000029153	2570	5032	4384	3613	5065	963	4792	6278	6296	3541	5061	1011
ENSMUSG00000029154	113	206	176	160	104	9252	259	198	144	103	183	8307
ENSMUSG00000029155	0	0	0	1	0	1	0	2	0	1	0	0
ENSMUSG00000029156	25	115	126	115	53	236	136	85	64	68	73	210
ENSMUSG00000029158	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029161	5510	4792	4084	4901	3366	1753	5938	6960	4341	4029	5995	1430
ENSMUSG00000029162	16242	7534	7726	8076	8230	663	8412	10505	7757	6265	10279	725
ENSMUSG00000029163	70	46	26	28	21	10	27	39	16	14	33	5
ENSMUSG00000029165	151	335	298	285	344	133	317	338	378	207	273	101
ENSMUSG00000029166	228	94	212	219	152	875	356	483	185	264	358	775
ENSMUSG00000029167	355	576	1099	1068	1105	216	1655	2040	1947	1370	1525	232
ENSMUSG00000029168	10	159	173	73	193	21	79	85	258	69	65	10
ENSMUSG00000029169	3009	11628	9577	7019	8596	4715	7426	6239	7137	3543	5168	4399
ENSMUSG00000029171	3886	7156	5620	6488	4858	20668	7227	5803	4607	3012	4790	19612
ENSMUSG00000029173	1749	3553	2840	3024	2956	597	3202	3162	2959	1717	2498	568
ENSMUSG00000029174	1827	4366	3267	3134	2316	2698	4021	3157	3232	1967	2645	2651
ENSMUSG00000029175	252	555	497	509	436	990	703	505	494	308	450	973
ENSMUSG00000029176	635	2504	1924	1598	1590	1261	1935	1610	1777	858	1350	1213
ENSMUSG00000029177	40	907	1011	593	1135	70	885	733	1042	366	488	89
ENSMUSG00000029178	6945	9120	9093	8402	7194	10608	10616	12563	8381	7548	9809	11645
ENSMUSG00000029179	359	589	560	433	518	208	550	602	648	394	504	225
ENSMUSG00000029182	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029184	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029185	524	510	649	654	632	810	821	1008	740	743	895	807
ENSMUSG00000029186	3057	6476	5566	5917	5061	4242	6928	6406	5345	4090	5314	3853
ENSMUSG00000029188	137	24	40	53	37	10	70	160	16	129	250	6
ENSMUSG00000029189	3737	3773	4152	3741	3632	2936	4874	5129	4076	3288	4627	3203
ENSMUSG00000029190	4121	4390	4086	4660	3067	3225	5445	5007	3749	3175	4280	2885
ENSMUSG00000029191	386	2153	2015	1046	1943	481	1664	1294	2369	936	1020	481
ENSMUSG00000029192	2184	1527	1534	1303	1375	335	1452	1341	1025	863	1247	388
ENSMUSG00000029193	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000029195	23	61	61	27	33	10	87	38	63	48	54	20
ENSMUSG00000029196	529	947	945	757	796	337	910	699	730	582	661	330
ENSMUSG00000029198	1673	3578	2747	2627	2260	1621	3463	2670	2326	1406	2316	1539
ENSMUSG00000029199	498	1685	1277	1131	1115	525	1518	1235	1216	636	990	525
ENSMUSG00000029201	14110	24443	16753	17240	10948	5227	14906	12340	8408	7408	12995	6383
ENSMUSG00000029202	4309	13037	11528	9445	10234	6073	12458	10100	12208	6133	8082	6381
ENSMUSG00000029203	1172	2714	2327	2187	2136	1231	3305	2308	1859	1473	1824	1368
ENSMUSG00000029204	0	0	0	0	0	2	0	0	0	0	0	1
ENSMUSG00000029205	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000029206	0	1	0	0	2	0	3	0	0	0	0	0
ENSMUSG00000029207	1223	1291	1314	1232	1410	1519	1957	1754	1606	1047	1538	2288
ENSMUSG00000029208	595	1609	1413	1200	1546	199	1598	1715	2119	993	1226	196
ENSMUSG00000029209	244	474	377	336	435	413	410	665	565	435	536	367
ENSMUSG00000029211	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029212	9	0	0	0	0	0	0	0	1	0	0	3
ENSMUSG00000029213	351	1206	1091	905	959	622	1234	1289	1116	807	1111	644
ENSMUSG00000029217	1605	895	759	810	936	1347	839	1427	1006	1007	1260	1336
ENSMUSG00000029219	4	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000029221	2038	4516	4266	4222	3721	2832	4737	4926	4129	2998	4105	3054
ENSMUSG00000029223	2	0	2	0	1	0	0	0	1	0	0	0
ENSMUSG00000029227	2050	6561	5053	4521	5104	8239	5834	5171	5632	3617	4220	7271
ENSMUSG00000029228	1711	1441	1262	1278	1184	1692	1543	1613	1638	1000	1368	1431
ENSMUSG00000029229	384	768	776	586	677	3423	711	812	761	512	773	2621
ENSMUSG00000029231	0	0	1	1	0	75	1	1	1	1	1	51
ENSMUSG00000029233	307	508	418	410	441	227	449	400	325	219	357	220
ENSMUSG00000029234	984	1972	1572	1442	1439	952	1611	1490	1378	875	1358	969
ENSMUSG00000029235	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000029236	4	2	0	4	1	0	0	4	0	4	4	5
ENSMUSG00000029238	8004	10192	7886	8153	6883	9230	10265	9414	7767	6267	8623	8049
ENSMUSG00000029245	2	0	1	0	0	0	2	0	1	1	1	2
ENSMUSG00000029246	134	1409	861	327	825	55	423	267	812	168	260	52
ENSMUSG00000029247	167	1460	1007	525	1167	66	574	445	1097	295	405	84
ENSMUSG00000029248	3	0	0	0	0	0	1	4	1	0	2	0
ENSMUSG00000029249	1408	2919	2764	1997	2591	2230	2703	2581	3021	1882	2071	2273
ENSMUSG00000029250	1098	6697	5002	4147	4801	1362	5177	4580	5257	2589	3369	1352
ENSMUSG00000029253	491	1281	1086	818	1061	542	1313	1052	1381	705	836	583
ENSMUSG00000029254	4	2	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029255	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000029260	42159	84792	65813	83851	59674	10001	88990	98166	64623	55191	79012	11203
ENSMUSG00000029263	446	1261	967	1006	713	217	1108	999	948	640	714	184
ENSMUSG00000029265	785	2168	1861	1584	1527	902	2064	1749	1462	1033	1489	1032
ENSMUSG00000029267	551	2038	1568	1124	1711	460	1434	1323	1753	856	1069	357
ENSMUSG00000029268	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029269	4488	5279	4316	5133	3918	637	8218	10282	5694	5569	9211	884
ENSMUSG00000029270	99	227	221	184	209	20	181	142	154	104	141	30
ENSMUSG00000029272	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029273	11583	13762	11308	15851	12049	4820	20533	30506	17135	13675	22008	5271
ENSMUSG00000029275	21	69	83	61	87	1	92	90	80	95	125	2
ENSMUSG00000029276	73	358	257	199	281	59	225	191	268	97	185	50
ENSMUSG00000029279	4	19	9	18	7	13	13	25	14	14	22	29
ENSMUSG00000029280	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029281	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029282	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029283	6	362	222	71	216	12	83	60	171	20	49	9
ENSMUSG00000029286	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029287	9	5	4	7	5	4	18	9	7	5	3	15
ENSMUSG00000029288	0	2	3	0	0	0	0	0	3	0	1	0
ENSMUSG00000029290	745	1345	1064	900	972	597	1166	911	1035	630	763	548
ENSMUSG00000029291	1853	2571	2287	2287	2377	1236	3110	3874	3381	2490	3019	1251
ENSMUSG00000029298	0	1	2	2	1	3	2	0	1	3	4	1
ENSMUSG00000029299	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029304	0	0	0	0	0	14	0	0	0	0	0	9
ENSMUSG00000029306	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029307	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029309	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029310	749	1873	1566	1280	1546	661	1822	1953	2168	1212	1601	601
